25.00
-2.82,1.03,2,750
-3.00,0.00,2,409
-2.82,-1.03,2,22
-2.30,-1.93,2,49
-1.50,-2.60,2,595
-0.52,-2.95,2,851
0.52,-2.95,2,519
1.50,-2.60,2,321
2.30,-1.93,2,892
2.82,-1.03,2,907
3.00,-0.00,2,223
3.87,0.99,2,501
3.51,1.93,2,522
2.92,2.74,2,854
2.14,3.38,2,863
1.24,3.80,2,323
0.25,3.99,2,613
-0.75,3.93,2,522
-1.70,3.62,2,805
-2.55,3.08,2,43
-3.24,2.35,2,639
-3.72,1.47,2,187
-3.97,0.50,2,960
-3.97,-0.50,2,193
-3.72,-1.47,2,898
-3.24,-2.35,2,961
-2.55,-3.08,2,555
-1.70,-3.62,2,432
-0.75,-3.93,2,433
0.25,-3.99,2,356
1.24,-3.80,2,118
2.14,-3.38,2,861
2.92,-2.74,2,388
3.51,-1.93,2,344
3.87,-0.99,2,934
4.00,0.00,2,546
4.90,1.01,2,259
4.59,1.97,2,683
4.10,2.86,2,221
3.44,3.62,2,1023
2.64,4.24,2,956
1.74,4.69,2,195
0.76,4.94,2,376
-0.25,4.99,2,538
-1.25,4.84,2,894
-2.20,4.49,2,59
-3.06,3.95,2,550
-3.79,3.26,2,718
-4.37,2.43,2,256
-4.77,1.50,2,86
-4.97,0.51,2,427
-4.97,-0.51,2,716
-4.77,-1.50,2,345
-4.37,-2.43,2,882
-3.79,-3.26,2,230
-3.06,-3.95,2,664
-2.20,-4.49,2,820
-1.25,-4.84,2,650
-0.25,-4.99,2,467
0.76,-4.94,2,987
1.74,-4.69,2,35
2.64,-4.24,2,323
3.44,-3.62,2,944
4.10,-2.86,2,505
4.59,-1.97,2,58
4.90,-1.01,2,342
5.00,-0.00,2,201
5.91,1.01,2,149
5.66,2.00,2,408
5.24,2.93,2,91
4.67,3.77,2,892
3.96,4.50,2,802
3.15,5.11,2,594
2.24,5.57,2,864
1.26,5.87,2,594
0.25,5.99,2,372
-0.76,5.95,2,850
-1.76,5.74,2,196
-2.70,5.36,2,718
-3.57,4.82,2,946
